Watching for file changes with StatReloader
[26/Dec/2025 01:45:46] "GET /admin/team/playerstats/ HTTP/1.1" 200 21339
[26/Dec/2025 01:45:46] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:49] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19878
[26/Dec/2025 01:45:49] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:54] "GET /admin/team/playerprofile/9/change/ HTTP/1.1" 200 19967
[26/Dec/2025 01:45:54] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:56] "GET /admin/auth/user/13/change/?_to_field=id&_popup=1 HTTP/1.1" 200 22879
[26/Dec/2025 01:45:56] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:45:56] "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
[26/Dec/2025 01:45:56] "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 16428
[26/Dec/2025 01:45:56] "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 2387
[26/Dec/2025 01:46:09] "POST /admin/auth/user/13/change/?_to_field=id&_popup=1 HTTP/1.1" 200 411
[26/Dec/2025 01:46:09] "GET /static/admin/js/popup_response.js HTTP/1.1" 200 532
[26/Dec/2025 01:46:12] "POST /admin/team/playerprofile/9/change/ HTTP/1.1" 302 0
[26/Dec/2025 01:46:12] "GET /admin/team/playerprofile/ HTTP/1.1" 200 20102
[26/Dec/2025 01:46:12] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:46:17] "GET /admin/team/aisummary/add/ HTTP/1.1" 200 16490
[26/Dec/2025 01:46:17] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:46:22] "POST /admin/team/aisummary/add/ HTTP/1.1" 302 0
[26/Dec/2025 01:46:22] "GET /admin/team/aisummary/ HTTP/1.1" 200 15781
[26/Dec/2025 01:46:22] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:46:24] "GET /admin/team/aisummary/3/change/ HTTP/1.1" 200 16761
[26/Dec/2025 01:46:24] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:46:27] "POST /admin/team/aisummary/3/change/ HTTP/1.1" 302 0
[26/Dec/2025 01:46:27] "GET /admin/team/aisummary/ HTTP/1.1" 200 15783
[26/Dec/2025 01:46:27] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:46:30] "GET /admin/team/aisummary/add/ HTTP/1.1" 200 16490
[26/Dec/2025 01:46:30] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:46:33] "GET /admin/team/aisummary/ HTTP/1.1" 200 15559
[26/Dec/2025 01:46:34] "GET /admin/team/aisummary/3/change/ HTTP/1.1" 200 16761
[26/Dec/2025 01:46:34] "GET /admin/team/aisummary/ HTTP/1.1" 200 15559
[26/Dec/2025 01:46:35] "GET /admin/team/aisummary/add/ HTTP/1.1" 200 16490
[26/Dec/2025 01:46:35] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19884
[26/Dec/2025 01:46:36] "GET /admin/team/playerprofile/9/change/ HTTP/1.1" 200 19979
[26/Dec/2025 01:46:36] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19884
[26/Dec/2025 01:46:36] "GET /admin/team/playerstats/ HTTP/1.1" 200 21124
[26/Dec/2025 01:46:37] "GET /admin/team/playerstats/9/change/ HTTP/1.1" 200 18731
[26/Dec/2025 01:46:38] "GET /admin/team/playerstats/ HTTP/1.1" 200 21124
[26/Dec/2025 01:46:38] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19884
[26/Dec/2025 01:46:38] "GET /admin/team/gamevideo/ HTTP/1.1" 200 21460
[26/Dec/2025 01:46:39] "GET /admin/team/aisummary/ HTTP/1.1" 200 15559
[26/Dec/2025 01:46:39] "GET /admin/team/accesscode/ HTTP/1.1" 200 20947
[26/Dec/2025 01:46:39] "GET /admin/team/aisummary/ HTTP/1.1" 200 15559
[26/Dec/2025 01:46:39] "GET /admin/team/gamevideo/ HTTP/1.1" 200 21460
[26/Dec/2025 01:46:39] "GET /admin/team/playerprofile/9/change/ HTTP/1.1" 200 19979
[26/Dec/2025 01:46:40] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19884
[26/Dec/2025 01:46:40] "GET /admin/team/playerprofile/9/change/ HTTP/1.1" 200 19979
[26/Dec/2025 01:46:40] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19884
[26/Dec/2025 01:46:44] "GET /dashboard/ HTTP/1.1" 200 16352
[26/Dec/2025 01:46:46] "GET / HTTP/1.1" 200 23446
[26/Dec/2025 01:46:55] "GET /stats/8/view/ HTTP/1.1" 200 12479
[26/Dec/2025 01:47:02] "GET / HTTP/1.1" 200 23446
[26/Dec/2025 01:47:08] "GET /stats/1/view/ HTTP/1.1" 200 12168
[26/Dec/2025 01:47:10] "GET / HTTP/1.1" 200 23446
[26/Dec/2025 01:47:41] "GET /admin/ HTTP/1.1" 200 16818
[26/Dec/2025 01:47:45] "GET /admin/team/playerstats/ HTTP/1.1" 200 21124
[26/Dec/2025 01:47:45] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:47:54] "GET /admin/team/playerprofile/add/ HTTP/1.1" 200 19717
[26/Dec/2025 01:47:54] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:47:56] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19884
[26/Dec/2025 01:47:56] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:13] "GET /admin/team/playerprofile/11/change/ HTTP/1.1" 200 19939
[26/Dec/2025 01:48:13] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:15] "GET /admin/team/player/5/delete/?_to_field=id&_popup=1 HTTP/1.1" 200 3556
[26/Dec/2025 01:48:15] "GET /static/admin/js/cancel.js HTTP/1.1" 200 884
[26/Dec/2025 01:48:16] "POST /admin/team/player/5/delete/?_to_field=id&_popup=1 HTTP/1.1" 200 329
[26/Dec/2025 01:48:21] "GET /admin/team/playerprofile/11/delete/ HTTP/1.1" 200 13545
[26/Dec/2025 01:48:23] "POST /admin/team/playerprofile/11/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:23] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19660
[26/Dec/2025 01:48:23] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:24] "GET /admin/team/playerprofile/12/change/ HTTP/1.1" 200 19896
[26/Dec/2025 01:48:24] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:25] "GET /admin/team/playerprofile/12/delete/ HTTP/1.1" 200 13545
[26/Dec/2025 01:48:26] "POST /admin/team/playerprofile/12/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:26] "GET /admin/team/playerprofile/ HTTP/1.1" 200 19265
[26/Dec/2025 01:48:26] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:27] "GET /admin/team/playerprofile/10/change/ HTTP/1.1" 200 19896
[26/Dec/2025 01:48:27] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:28] "GET /admin/team/playerprofile/10/delete/ HTTP/1.1" 200 13545
[26/Dec/2025 01:48:30] "POST /admin/team/playerprofile/10/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:30] "GET /admin/team/playerprofile/ HTTP/1.1" 200 18870
[26/Dec/2025 01:48:30] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:30] "GET /admin/team/playerprofile/9/change/ HTTP/1.1" 200 19936
[26/Dec/2025 01:48:30] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
[26/Dec/2025 01:48:31] "GET /admin/team/playerprofile/9/delete/ HTTP/1.1" 200 13554
[26/Dec/2025 01:48:33] "POST /admin/team/playerprofile/9/delete/ HTTP/1.1" 302 0
[26/Dec/2025 01:48:33] "GET /admin/team/playerprofile/ HTTP/1.1" 200 18465
[26/Dec/2025 01:48:33] "GET /admin/jsi18n/ HTTP/1.1" 200 3342
